family,parameter_name,parameter_value,delta_x,delta_k,uncertainty_product,ratio_to_hbar_over_2,S_balance_original,S_balance_log,S_balance_product_distance,Hx_norm,Hk_norm,S_balance_entropy,S_combined,pass_fail
selector_phase_sweep,k0,0.375,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434878,0.4025868758815141,0.5230845141837686,PASS
selector_phase_sweep,k0,0.5,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434878,0.4025868758815141,0.5230845141837686,PASS
selector_phase_sweep,k0,0.625,4.0,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.6666666666676666,0.500000000002125,1.0000000000000002,0.8145170987928347,0.21710397467434878,0.4025868758815141,0.5230845141837686,PASS
selector_phase_sweep,k0,0.75,3.9999999999999996,0.12500000000000003,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434872,0.402586875881514,0.5230845141837684,PASS
selector_phase_sweep,k0,0.875,4.0,0.12500000000000003,0.5000000000000001,1.0000000000000002,0.6666666666676667,0.5000000000021252,0.9999999999999998,0.8145170987928347,0.21710397467434872,0.402586875881514,0.5230845141837687,PASS
selector_phase_sweep,k0,1.0,4.0,0.12499999999999999,0.49999999999999994,0.9999999999999999,0.6666666666676666,0.500000000002125,1.0000000000000002,0.8145170987928347,0.21710397467434867,0.4025868758815139,0.5230845141837684,PASS
selector_phase_sweep,k0,1.125,3.9999999999999996,0.12499999999999994,0.4999999999999997,0.9999999999999994,0.6666666666676664,0.5000000000021247,1.0000000000000007,0.8145170987928347,0.21710397467434867,0.4025868758815139,0.5230845141837683,PASS
selector_phase_sweep,k0,1.25,4.0,0.12499999999999996,0.49999999999999983,0.9999999999999997,0.6666666666676665,0.5000000000021249,1.0000000000000004,0.8145170987928347,0.21710397467434864,0.4025868758815139,0.5230845141837684,PASS
selector_phase_sweep,k0,1.375,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434864,0.4025868758815139,0.5230845141837684,PASS
selector_phase_sweep,k0,1.5,4.0,0.12500000000000006,0.5000000000000002,1.0000000000000004,0.6666666666676668,0.5000000000021253,0.9999999999999996,0.8145170987928347,0.21710397467434864,0.4025868758815139,0.5230845141837687,PASS
selector_phase_sweep,k0,1.625,3.9999999999999996,0.12500000000000006,0.5000000000000001,1.0000000000000002,0.6666666666676668,0.5000000000021252,0.9999999999999998,0.8145170987928347,0.21710397467434864,0.4025868758815139,0.5230845141837687,PASS
selector_phase_sweep,k0,1.75,4.0,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.6666666666676666,0.500000000002125,1.0000000000000002,0.8145170987928347,0.21710397467434853,0.40258687588151376,0.5230845141837684,PASS
selector_phase_sweep,k0,1.875,4.0,0.125,0.5,1.0,0.6666666666676666,0.5000000000021251,1.0,0.8145170987928347,0.21710397467434858,0.4025868758815139,0.5230845141837684,PASS
selector_phase_sweep,k0,2.0,4.0,0.12500000000000006,0.5000000000000002,1.0000000000000004,0.6666666666676668,0.5000000000021253,0.9999999999999996,0.8145170987928347,0.21710397467434858,0.4025868758815139,0.5230845141837687,PASS
selector_phase_sweep,k0,2.125,4.0,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.6666666666676666,0.500000000002125,1.0000000000000002,0.8145170987928346,0.21710397467434853,0.4025868758815139,0.5230845141837684,PASS
selector_phase_sweep,k0,2.25,4.0,0.12499999999999992,0.49999999999999967,0.9999999999999993,0.6666666666676664,0.5000000000021247,1.0000000000000007,0.8145170987928347,0.21710397467434844,0.40258687588151365,0.5230845141837682,PASS
selector_phase_sweep,k0,2.375,4.0,0.12499999999999992,0.49999999999999967,0.9999999999999993,0.6666666666676664,0.5000000000021247,1.0000000000000007,0.8145170987928347,0.2171039746743485,0.40258687588151376,0.5230845141837683,PASS
